,Unnamed: 0,price,Converted,Under_30,Sex
5402,30402,80.0,0.0,0.0,1.0
5403,30403,80.0,0.0,0.0,1.0
5404,30404,80.0,0.0,1.0,1.0
5405,30405,80.0,0.0,1.0,1.0
5406,30406,80.0,0.0,0.0,0.0
5407,30407,80.0,0.0,1.0,1.0
5408,30408,80.0,0.0,0.0,1.0
5409,30409,80.0,0.0,0.0,1.0
5410,30410,80.0,0.0,1.0,1.0
5411,30411,80.0,0.0,1.0,0.0
5412,30412,80.0,0.0,1.0,1.0
5413,30413,80.0,0.0,1.0,1.0
5414,30414,80.0,0.0,1.0,1.0
5415,30415,80.0,0.0,0.0,1.0
5416,30416,80.0,0.0,1.0,1.0
5417,30417,80.0,0.0,0.0,1.0
5418,30418,80.0,1.0,0.0,0.0
5419,30419,80.0,0.0,1.0,0.0
5420,30420,80.0,0.0,0.0,1.0
5421,30421,80.0,1.0,1.0,0.0
5422,30422,80.0,0.0,0.0,1.0
5423,30423,80.0,0.0,0.0,1.0
5424,30424,80.0,0.0,0.0,0.0
5425,30425,80.0,0.0,1.0,1.0
5426,30426,80.0,0.0,0.0,1.0
5427,30427,80.0,0.0,0.0,1.0
5428,30428,80.0,0.0,0.0,1.0
5429,30429,80.0,0.0,0.0,1.0
5430,30430,80.0,0.0,0.0,1.0
5431,30431,80.0,0.0,0.0,0.0
5432,30432,80.0,1.0,0.0,0.0
5433,30433,80.0,0.0,1.0,0.0
5434,30434,80.0,0.0,1.0,0.0
5435,30435,80.0,0.0,0.0,1.0
5436,30436,80.0,0.0,1.0,0.0
5437,30437,80.0,0.0,1.0,1.0
5438,30438,80.0,0.0,1.0,1.0
5439,30439,80.0,0.0,0.0,1.0
5440,30440,80.0,0.0,0.0,1.0
5441,30441,80.0,0.0,0.0,1.0
5442,30442,80.0,0.0,1.0,1.0
5443,30443,80.0,0.0,0.0,0.0
5444,30444,80.0,0.0,1.0,0.0
5445,30445,80.0,0.0,0.0,1.0
5446,30446,80.0,1.0,0.0,0.0
5447,30447,80.0,0.0,1.0,0.0
5448,30448,80.0,0.0,0.0,1.0
5449,30449,80.0,0.0,1.0,1.0
5450,30450,80.0,0.0,0.0,1.0
5451,30451,80.0,0.0,1.0,0.0
5452,30452,80.0,0.0,0.0,0.0
5453,30453,80.0,0.0,0.0,0.0
5454,30454,80.0,0.0,0.0,0.0
5455,30455,80.0,0.0,1.0,0.0
5456,30456,80.0,0.0,0.0,0.0
5457,30457,80.0,0.0,0.0,1.0
5458,30458,80.0,1.0,0.0,0.0
5459,30459,80.0,0.0,1.0,1.0
5460,30460,80.0,0.0,0.0,1.0
5461,30461,80.0,0.0,0.0,1.0
5462,30462,80.0,0.0,1.0,0.0
5463,30463,80.0,0.0,1.0,0.0
5464,30464,80.0,0.0,0.0,1.0
5465,30465,80.0,1.0,0.0,0.0
5466,30466,80.0,0.0,1.0,1.0
5467,30467,80.0,0.0,1.0,1.0
5468,30468,80.0,0.0,0.0,0.0
5469,30469,80.0,0.0,1.0,1.0
5470,30470,80.0,0.0,0.0,0.0
5471,30471,80.0,0.0,0.0,1.0
5472,30472,80.0,0.0,0.0,1.0
5473,30473,80.0,0.0,1.0,0.0
5474,30474,80.0,0.0,0.0,0.0
5475,30475,80.0,0.0,1.0,0.0
5476,30476,80.0,0.0,0.0,1.0
5477,30477,80.0,0.0,0.0,0.0
5478,30478,80.0,1.0,0.0,0.0
5479,30479,80.0,0.0,0.0,1.0
5480,30480,80.0,0.0,1.0,1.0
5481,30481,80.0,1.0,1.0,0.0
5482,30482,80.0,0.0,0.0,0.0
5483,30483,80.0,0.0,0.0,0.0
5484,30484,80.0,1.0,0.0,0.0
5485,30485,80.0,0.0,1.0,0.0
5486,30486,80.0,0.0,0.0,1.0
5487,30487,80.0,0.0,0.0,0.0
5488,30488,80.0,0.0,1.0,0.0
5489,30489,80.0,0.0,0.0,0.0
5490,30490,80.0,0.0,1.0,1.0
5491,30491,80.0,0.0,0.0,0.0
5492,30492,80.0,0.0,1.0,1.0
5493,30493,80.0,0.0,1.0,1.0
5494,30494,80.0,0.0,0.0,0.0
5495,30495,80.0,0.0,0.0,1.0
5496,30496,80.0,0.0,1.0,1.0
5497,30497,80.0,0.0,0.0,1.0
5498,30498,80.0,0.0,0.0,1.0
5499,30499,80.0,0.0,0.0,1.0
5500,30500,80.0,0.0,0.0,1.0
5501,30501,80.0,0.0,1.0,1.0
5502,30502,80.0,0.0,1.0,1.0
5503,30503,80.0,0.0,1.0,1.0
5504,30504,80.0,0.0,1.0,0.0
5505,30505,80.0,0.0,0.0,1.0
5506,30506,80.0,0.0,1.0,1.0
5507,30507,80.0,0.0,0.0,1.0
5508,30508,80.0,0.0,0.0,1.0
5509,30509,80.0,0.0,0.0,1.0
5510,30510,80.0,0.0,0.0,1.0
5511,30511,80.0,0.0,0.0,0.0
5512,30512,80.0,1.0,0.0,0.0
5513,30513,80.0,0.0,0.0,0.0
5514,30514,80.0,0.0,0.0,0.0
5515,30515,80.0,0.0,0.0,1.0
5516,30516,80.0,0.0,1.0,1.0
5517,30517,80.0,0.0,0.0,1.0
5518,30518,80.0,0.0,1.0,1.0
5519,30519,80.0,0.0,0.0,1.0
5520,30520,80.0,0.0,1.0,1.0
5521,30521,80.0,0.0,1.0,0.0
5522,30522,80.0,0.0,0.0,0.0
5523,30523,80.0,0.0,0.0,1.0
5524,30524,80.0,0.0,1.0,1.0
5525,30525,80.0,0.0,1.0,1.0
5526,30526,80.0,0.0,0.0,1.0
5527,30527,80.0,0.0,1.0,1.0
5528,30528,80.0,0.0,1.0,1.0
5529,30529,80.0,0.0,0.0,1.0
5530,30530,80.0,0.0,0.0,1.0
5531,30531,80.0,0.0,0.0,1.0
5532,30532,80.0,0.0,1.0,0.0
5533,30533,80.0,0.0,1.0,1.0
5534,30534,80.0,0.0,0.0,1.0
5535,30535,80.0,0.0,0.0,1.0
5536,30536,80.0,0.0,0.0,1.0
5537,30537,80.0,0.0,1.0,1.0
5538,30538,80.0,0.0,1.0,1.0
5539,30539,80.0,1.0,1.0,1.0
5540,30540,80.0,0.0,1.0,1.0
5541,30541,80.0,0.0,0.0,1.0
5542,30542,80.0,0.0,0.0,1.0
5543,30543,80.0,0.0,1.0,0.0
5544,30544,80.0,0.0,0.0,0.0
5545,30545,80.0,0.0,0.0,0.0
5546,30546,80.0,0.0,0.0,1.0
5547,30547,80.0,1.0,0.0,1.0
5548,30548,80.0,1.0,0.0,0.0
5549,30549,80.0,0.0,1.0,0.0
5550,30550,80.0,0.0,0.0,1.0
5551,30551,80.0,0.0,0.0,1.0
5552,30552,80.0,0.0,0.0,1.0
5553,30553,80.0,0.0,0.0,1.0
5554,30554,80.0,0.0,1.0,1.0
5555,30555,80.0,0.0,1.0,1.0
5556,30556,80.0,0.0,1.0,0.0
5557,30557,80.0,0.0,1.0,1.0
5558,30558,80.0,0.0,1.0,1.0
5559,30559,80.0,1.0,0.0,1.0
5560,30560,80.0,0.0,1.0,1.0
5561,30561,80.0,0.0,0.0,1.0
5562,30562,80.0,0.0,1.0,0.0
5563,30563,80.0,0.0,1.0,0.0
5564,30564,80.0,0.0,0.0,1.0
5565,30565,80.0,1.0,0.0,0.0
5566,30566,80.0,1.0,0.0,1.0
5567,30567,80.0,1.0,1.0,0.0
5568,30568,80.0,0.0,1.0,1.0
5569,30569,80.0,0.0,0.0,0.0
5570,30570,80.0,0.0,1.0,0.0
5571,30571,80.0,0.0,1.0,0.0
5572,30572,80.0,0.0,1.0,1.0
5573,30573,80.0,0.0,0.0,1.0
5574,30574,80.0,0.0,0.0,1.0
5575,30575,80.0,0.0,1.0,1.0
5576,30576,80.0,0.0,1.0,1.0
5577,30577,80.0,0.0,1.0,0.0
5578,30578,80.0,0.0,0.0,0.0
5579,30579,80.0,0.0,1.0,1.0
5580,30580,80.0,0.0,0.0,1.0
5581,30581,80.0,0.0,1.0,1.0
5582,30582,80.0,0.0,0.0,0.0
5583,30583,80.0,0.0,0.0,1.0
5584,30584,80.0,0.0,1.0,1.0
5585,30585,80.0,0.0,0.0,1.0
5586,30586,80.0,1.0,0.0,1.0
5587,30587,80.0,0.0,1.0,1.0
5588,30588,80.0,1.0,0.0,0.0
5589,30589,80.0,1.0,0.0,0.0
5590,30590,80.0,0.0,1.0,1.0
5591,30591,80.0,0.0,1.0,1.0
5592,30592,80.0,0.0,0.0,1.0
5593,30593,80.0,0.0,0.0,0.0
5594,30594,80.0,0.0,1.0,1.0
5595,30595,80.0,0.0,0.0,0.0
5596,30596,80.0,0.0,0.0,0.0
5597,30597,80.0,0.0,1.0,0.0
5598,30598,80.0,0.0,0.0,1.0
5599,30599,80.0,0.0,1.0,1.0
5600,30600,80.0,0.0,1.0,1.0
5601,30601,80.0,1.0,0.0,0.0
5602,30602,80.0,0.0,0.0,1.0
5603,30603,80.0,0.0,0.0,1.0
5604,30604,80.0,0.0,0.0,0.0
5605,30605,80.0,0.0,0.0,1.0
5606,30606,80.0,0.0,1.0,0.0
5607,30607,80.0,0.0,0.0,1.0
5608,30608,80.0,0.0,0.0,0.0
5609,30609,80.0,0.0,1.0,1.0
5610,30610,80.0,0.0,1.0,0.0
5611,30611,80.0,0.0,1.0,1.0
5612,30612,80.0,0.0,0.0,1.0
5613,30613,80.0,0.0,0.0,0.0
5614,30614,80.0,0.0,0.0,1.0
5615,30615,80.0,0.0,1.0,1.0
5616,30616,80.0,0.0,1.0,1.0
5617,30617,80.0,0.0,0.0,0.0
5618,30618,80.0,1.0,0.0,0.0
5619,30619,80.0,0.0,0.0,1.0
5620,30620,80.0,0.0,0.0,1.0
5621,30621,80.0,0.0,1.0,0.0
5622,30622,80.0,0.0,1.0,0.0
5623,30623,80.0,0.0,0.0,1.0
5624,30624,80.0,0.0,1.0,0.0
5625,30625,80.0,0.0,0.0,0.0
5626,30626,80.0,0.0,0.0,0.0
5627,30627,80.0,0.0,0.0,0.0
5628,30628,80.0,0.0,1.0,0.0
5629,30629,80.0,0.0,1.0,0.0
5630,30630,80.0,0.0,0.0,1.0
5631,30631,80.0,0.0,1.0,1.0
5632,30632,80.0,0.0,1.0,1.0
5633,30633,80.0,0.0,1.0,1.0
5634,30634,80.0,0.0,0.0,1.0
5635,30635,80.0,0.0,1.0,0.0
5636,30636,80.0,0.0,0.0,0.0
5637,30637,80.0,0.0,0.0,1.0
5638,30638,80.0,0.0,0.0,0.0
5639,30639,80.0,0.0,0.0,1.0
5640,30640,80.0,0.0,0.0,1.0
5641,30641,80.0,0.0,0.0,1.0
5642,30642,80.0,1.0,0.0,0.0
5643,30643,80.0,0.0,0.0,1.0
5644,30644,80.0,0.0,0.0,0.0
5645,30645,80.0,0.0,0.0,1.0
5646,30646,80.0,0.0,1.0,0.0
5647,30647,80.0,1.0,0.0,0.0
5648,30648,80.0,0.0,1.0,0.0
5649,30649,80.0,0.0,1.0,1.0
5650,30650,80.0,0.0,1.0,0.0
5651,30651,80.0,0.0,0.0,1.0
5652,30652,80.0,0.0,0.0,0.0
5653,30653,80.0,0.0,0.0,1.0
5654,30654,80.0,0.0,0.0,0.0
5655,30655,80.0,0.0,0.0,1.0
5656,30656,80.0,0.0,0.0,1.0
5657,30657,80.0,1.0,1.0,0.0
5658,30658,80.0,0.0,1.0,1.0
5659,30659,80.0,1.0,1.0,0.0
5660,30660,80.0,1.0,0.0,0.0
5661,30661,80.0,0.0,0.0,0.0
5662,30662,80.0,0.0,1.0,1.0
5663,30663,80.0,0.0,1.0,1.0
5664,30664,80.0,1.0,1.0,1.0
5665,30665,80.0,0.0,1.0,1.0
5666,30666,80.0,0.0,0.0,0.0
5667,30667,80.0,0.0,1.0,1.0
5668,30668,80.0,0.0,1.0,1.0
5669,30669,80.0,0.0,1.0,0.0
5670,30670,80.0,0.0,0.0,1.0
5671,30671,80.0,0.0,1.0,1.0
5672,30672,80.0,0.0,0.0,1.0
5673,30673,80.0,0.0,0.0,0.0
5674,30674,80.0,0.0,1.0,0.0
5675,30675,80.0,0.0,1.0,1.0
5676,30676,80.0,1.0,0.0,0.0
5677,30677,80.0,0.0,0.0,0.0
5678,30678,80.0,0.0,1.0,0.0
5679,30679,80.0,0.0,0.0,1.0
5680,30680,80.0,0.0,1.0,1.0
5681,30681,80.0,0.0,0.0,1.0
5682,30682,80.0,0.0,1.0,1.0
5683,30683,80.0,0.0,1.0,0.0
5684,30684,80.0,0.0,0.0,1.0
5685,30685,80.0,0.0,0.0,1.0
5686,30686,80.0,0.0,0.0,1.0
5687,30687,80.0,1.0,0.0,0.0
5688,30688,80.0,0.0,1.0,1.0
5689,30689,80.0,1.0,0.0,0.0
5690,30690,80.0,0.0,0.0,0.0
5691,30691,80.0,0.0,0.0,0.0
5692,30692,80.0,0.0,1.0,1.0
5693,30693,80.0,0.0,1.0,1.0
5694,30694,80.0,0.0,0.0,1.0
5695,30695,80.0,0.0,0.0,1.0
5696,30696,80.0,0.0,1.0,0.0
5697,30697,80.0,0.0,0.0,1.0
5698,30698,80.0,1.0,0.0,1.0
5699,30699,80.0,0.0,1.0,1.0
5700,30700,80.0,0.0,1.0,0.0
5701,30701,80.0,1.0,1.0,0.0
5702,30702,80.0,0.0,0.0,1.0
5703,30703,80.0,0.0,0.0,0.0
5704,30704,80.0,0.0,0.0,1.0
5705,30705,80.0,1.0,0.0,0.0
5706,30706,80.0,0.0,0.0,0.0
5707,30707,80.0,0.0,1.0,1.0
5708,30708,80.0,1.0,0.0,1.0
5709,30709,80.0,0.0,1.0,1.0
5710,30710,80.0,0.0,0.0,1.0
5711,30711,80.0,1.0,1.0,1.0
5712,30712,80.0,0.0,1.0,0.0
5713,30713,80.0,0.0,0.0,0.0
5714,30714,80.0,0.0,1.0,1.0
5715,30715,80.0,1.0,1.0,0.0
5716,30716,80.0,1.0,0.0,0.0
5717,30717,80.0,1.0,1.0,0.0
5718,30718,80.0,0.0,0.0,1.0
5719,30719,80.0,1.0,0.0,1.0
5720,30720,80.0,0.0,0.0,1.0
5721,30721,80.0,0.0,0.0,0.0
5722,30722,80.0,0.0,1.0,1.0
5723,30723,80.0,0.0,1.0,0.0
5724,30724,80.0,0.0,1.0,0.0
5725,30725,80.0,0.0,1.0,1.0
5726,30726,80.0,1.0,1.0,0.0
5727,30727,80.0,0.0,1.0,1.0
5728,30728,80.0,0.0,0.0,1.0
5729,30729,80.0,0.0,0.0,0.0
5730,30730,80.0,0.0,1.0,1.0
5731,30731,80.0,0.0,0.0,1.0
5732,30732,80.0,0.0,0.0,0.0
5733,30733,80.0,0.0,1.0,1.0
5734,30734,80.0,1.0,0.0,0.0
5735,30735,80.0,0.0,0.0,0.0
5736,30736,80.0,0.0,0.0,1.0
5737,30737,80.0,0.0,0.0,1.0
5738,30738,80.0,0.0,1.0,1.0
5739,30739,80.0,0.0,0.0,1.0
5740,30740,80.0,0.0,0.0,1.0
5741,30741,80.0,0.0,1.0,0.0
5742,30742,80.0,1.0,1.0,1.0
5743,30743,80.0,0.0,0.0,1.0
5744,30744,80.0,0.0,1.0,1.0
5745,30745,80.0,0.0,1.0,0.0
5746,30746,80.0,0.0,1.0,0.0
5747,30747,80.0,0.0,0.0,1.0
5748,30748,80.0,1.0,0.0,0.0
5749,30749,80.0,0.0,0.0,0.0
5750,30750,80.0,1.0,0.0,1.0
5751,30751,80.0,0.0,0.0,0.0
5752,30752,80.0,1.0,1.0,0.0
5753,30753,80.0,0.0,1.0,1.0
5754,30754,80.0,0.0,1.0,1.0
5755,30755,80.0,0.0,0.0,0.0
5756,30756,80.0,0.0,1.0,0.0
5757,30757,80.0,0.0,0.0,0.0
5758,30758,80.0,0.0,1.0,1.0
5759,30759,80.0,0.0,1.0,0.0
5760,30760,80.0,0.0,0.0,0.0
5761,30761,80.0,0.0,0.0,1.0
5762,30762,80.0,0.0,1.0,0.0
5763,30763,80.0,0.0,0.0,1.0
5764,30764,80.0,1.0,0.0,0.0
5765,30765,80.0,0.0,0.0,0.0
5766,30766,80.0,0.0,0.0,0.0
5767,30767,80.0,0.0,1.0,1.0
5768,30768,80.0,0.0,1.0,1.0
5769,30769,80.0,0.0,1.0,1.0
5770,30770,80.0,0.0,0.0,1.0
5771,30771,80.0,0.0,1.0,1.0
5772,30772,80.0,0.0,1.0,1.0
5773,30773,80.0,0.0,1.0,1.0
5774,30774,80.0,0.0,0.0,1.0
5775,30775,80.0,0.0,0.0,1.0
5776,30776,80.0,0.0,0.0,0.0
5777,30777,80.0,0.0,1.0,0.0
5778,30778,80.0,0.0,0.0,1.0
5779,30779,80.0,0.0,1.0,1.0
5780,30780,80.0,0.0,0.0,1.0
5781,30781,80.0,0.0,0.0,0.0
5782,30782,80.0,0.0,0.0,1.0
5783,30783,80.0,0.0,0.0,1.0
5784,30784,80.0,1.0,0.0,1.0
5785,30785,80.0,0.0,0.0,1.0
5786,30786,80.0,0.0,1.0,1.0
5787,30787,80.0,0.0,0.0,1.0
5788,30788,80.0,0.0,1.0,0.0
5789,30789,80.0,0.0,1.0,1.0
5790,30790,80.0,0.0,0.0,0.0
5791,30791,80.0,0.0,0.0,0.0
5792,30792,80.0,0.0,1.0,1.0
5793,30793,80.0,1.0,1.0,1.0
5794,30794,80.0,0.0,0.0,1.0
5795,30795,80.0,0.0,0.0,1.0
5796,30796,80.0,0.0,1.0,1.0
5797,30797,80.0,0.0,1.0,1.0
5798,30798,80.0,0.0,1.0,1.0
5799,30799,80.0,0.0,0.0,0.0
5800,30800,80.0,0.0,0.0,1.0
5801,30801,80.0,0.0,1.0,1.0
5802,30802,80.0,0.0,1.0,0.0
5803,30803,80.0,0.0,1.0,0.0
5804,30804,80.0,0.0,0.0,0.0
5805,30805,80.0,0.0,0.0,1.0
5806,30806,80.0,0.0,1.0,0.0
5807,30807,80.0,0.0,0.0,1.0
5808,30808,80.0,0.0,1.0,1.0
5809,30809,80.0,0.0,0.0,1.0
5810,30810,80.0,0.0,1.0,0.0
5811,30811,80.0,0.0,0.0,0.0
5812,30812,80.0,0.0,0.0,1.0
5813,30813,80.0,0.0,1.0,0.0
5814,30814,80.0,0.0,1.0,1.0
5815,30815,80.0,0.0,0.0,1.0
5816,30816,80.0,0.0,1.0,1.0
5817,30817,80.0,0.0,0.0,1.0
5818,30818,80.0,0.0,1.0,1.0
5819,30819,80.0,0.0,1.0,1.0
5820,30820,80.0,0.0,1.0,1.0
5821,30821,80.0,0.0,1.0,0.0
5822,30822,80.0,0.0,1.0,1.0
5823,30823,80.0,0.0,1.0,1.0
5824,30824,80.0,0.0,0.0,1.0
5825,30825,80.0,0.0,1.0,1.0
5826,30826,80.0,0.0,1.0,0.0
5827,30827,80.0,0.0,1.0,0.0
5828,30828,80.0,0.0,1.0,0.0
5829,30829,80.0,0.0,0.0,0.0
5830,30830,80.0,0.0,1.0,1.0
5831,30831,80.0,0.0,1.0,1.0
5832,30832,80.0,0.0,1.0,1.0
5833,30833,80.0,0.0,0.0,1.0
5834,30834,80.0,0.0,1.0,1.0
5835,30835,80.0,0.0,1.0,0.0
5836,30836,80.0,0.0,1.0,0.0
5837,30837,80.0,0.0,0.0,1.0
5838,30838,80.0,0.0,0.0,0.0
5839,30839,80.0,0.0,0.0,1.0
5840,30840,80.0,0.0,0.0,1.0
5841,30841,80.0,0.0,0.0,1.0
5842,30842,80.0,0.0,0.0,1.0
5843,30843,80.0,0.0,1.0,1.0
5844,30844,80.0,0.0,1.0,1.0
5845,30845,80.0,0.0,0.0,0.0
5846,30846,80.0,0.0,0.0,0.0
5847,30847,80.0,0.0,0.0,0.0
5848,30848,80.0,0.0,1.0,0.0
5849,30849,80.0,0.0,1.0,1.0
5850,30850,80.0,0.0,0.0,1.0
5851,30851,80.0,0.0,0.0,0.0
5852,30852,80.0,0.0,1.0,0.0
5853,30853,80.0,0.0,1.0,0.0
5854,30854,80.0,0.0,0.0,1.0
5855,30855,80.0,0.0,0.0,1.0
5856,30856,80.0,0.0,1.0,1.0
5857,30857,80.0,0.0,0.0,1.0
5858,30858,80.0,0.0,1.0,1.0
5859,30859,80.0,0.0,1.0,1.0
5860,30860,80.0,0.0,0.0,1.0
5861,30861,80.0,0.0,1.0,1.0
5862,30862,80.0,0.0,1.0,0.0
5863,30863,80.0,0.0,1.0,1.0
5864,30864,80.0,0.0,0.0,1.0
5865,30865,80.0,0.0,0.0,0.0
5866,30866,80.0,0.0,1.0,0.0
5867,30867,80.0,0.0,1.0,1.0
5868,30868,80.0,0.0,0.0,1.0
5869,30869,80.0,0.0,0.0,1.0
5870,30870,80.0,0.0,0.0,1.0
5871,30871,80.0,0.0,0.0,1.0
5872,30872,80.0,0.0,0.0,1.0
5873,30873,80.0,0.0,1.0,1.0
5874,30874,80.0,0.0,1.0,1.0
5875,30875,80.0,0.0,0.0,0.0
5876,30876,80.0,0.0,0.0,1.0
5877,30877,80.0,0.0,0.0,0.0
5878,30878,80.0,0.0,1.0,1.0
5879,30879,80.0,0.0,0.0,0.0
5880,30880,80.0,0.0,0.0,0.0
5881,30881,80.0,0.0,0.0,0.0
5882,30882,80.0,0.0,1.0,0.0
5883,30883,80.0,0.0,1.0,0.0
5884,30884,80.0,0.0,1.0,0.0
5885,30885,80.0,0.0,1.0,1.0
5886,30886,80.0,1.0,0.0,1.0
5887,30887,80.0,0.0,1.0,1.0
5888,30888,80.0,1.0,1.0,0.0
5889,30889,80.0,0.0,1.0,1.0
5890,30890,80.0,0.0,0.0,0.0
5891,30891,80.0,0.0,1.0,1.0
5892,30892,80.0,0.0,1.0,1.0
5893,30893,80.0,0.0,0.0,0.0
5894,30894,80.0,0.0,0.0,1.0
5895,30895,80.0,0.0,1.0,1.0
5896,30896,80.0,1.0,1.0,0.0
5897,30897,80.0,1.0,1.0,0.0
5898,30898,80.0,0.0,0.0,1.0
5899,30899,80.0,0.0,0.0,1.0
5900,30900,80.0,0.0,0.0,1.0
5901,30901,80.0,0.0,0.0,1.0
5902,30902,80.0,0.0,0.0,0.0
5903,30903,80.0,0.0,1.0,0.0
5904,30904,80.0,0.0,1.0,1.0
5905,30905,80.0,0.0,0.0,0.0
5906,30906,80.0,0.0,1.0,0.0
5907,30907,80.0,0.0,0.0,1.0
5908,30908,80.0,0.0,1.0,0.0
5909,30909,80.0,0.0,1.0,1.0
5910,30910,80.0,0.0,1.0,1.0
5911,30911,80.0,0.0,1.0,1.0
5912,30912,80.0,0.0,0.0,1.0
5913,30913,80.0,0.0,1.0,0.0
5914,30914,80.0,0.0,0.0,1.0
5915,30915,80.0,0.0,1.0,1.0
5916,30916,80.0,1.0,1.0,0.0
5917,30917,80.0,0.0,0.0,1.0
5918,30918,80.0,0.0,0.0,1.0
5919,30919,80.0,0.0,0.0,0.0
5920,30920,80.0,0.0,0.0,1.0
5921,30921,80.0,0.0,1.0,0.0
5922,30922,80.0,0.0,0.0,1.0
5923,30923,80.0,0.0,0.0,0.0
5924,30924,80.0,1.0,1.0,1.0
5925,30925,80.0,0.0,1.0,0.0
5926,30926,80.0,0.0,0.0,1.0
5927,30927,80.0,0.0,0.0,1.0
5928,30928,80.0,0.0,1.0,1.0
5929,30929,80.0,0.0,1.0,0.0
5930,30930,80.0,0.0,1.0,0.0
5931,30931,80.0,0.0,0.0,0.0
5932,30932,80.0,0.0,0.0,0.0
5933,30933,80.0,0.0,1.0,0.0
5934,30934,80.0,0.0,1.0,0.0
5935,30935,80.0,1.0,1.0,0.0
5936,30936,80.0,1.0,1.0,0.0
5937,30937,80.0,0.0,1.0,1.0
5938,30938,80.0,0.0,1.0,1.0
5939,30939,80.0,0.0,1.0,0.0
5940,30940,80.0,0.0,0.0,0.0
5941,30941,80.0,0.0,0.0,0.0
5942,30942,80.0,0.0,0.0,0.0
5943,30943,80.0,1.0,1.0,0.0
5944,30944,80.0,1.0,0.0,0.0
5945,30945,80.0,0.0,0.0,1.0
5946,30946,80.0,0.0,1.0,0.0
5947,30947,80.0,0.0,1.0,0.0
5948,30948,80.0,0.0,1.0,1.0
5949,30949,80.0,0.0,1.0,0.0
5950,30950,80.0,0.0,0.0,0.0
5951,30951,80.0,1.0,0.0,0.0
5952,30952,80.0,0.0,1.0,1.0
5953,30953,80.0,0.0,0.0,1.0
5954,30954,80.0,0.0,1.0,0.0
5955,30955,80.0,0.0,1.0,1.0
5956,30956,80.0,0.0,1.0,0.0
5957,30957,80.0,0.0,1.0,1.0
5958,30958,80.0,0.0,1.0,1.0
5959,30959,80.0,0.0,0.0,1.0
5960,30960,80.0,0.0,1.0,1.0
5961,30961,80.0,0.0,1.0,0.0
5962,30962,80.0,0.0,1.0,1.0
5963,30963,80.0,0.0,1.0,1.0
5964,30964,80.0,0.0,1.0,1.0
5965,30965,80.0,1.0,0.0,0.0
5966,30966,80.0,0.0,1.0,0.0
5967,30967,80.0,0.0,1.0,1.0
5968,30968,80.0,0.0,1.0,0.0
5969,30969,80.0,0.0,1.0,0.0
5970,30970,80.0,0.0,0.0,0.0
5971,30971,80.0,0.0,1.0,1.0
5972,30972,80.0,0.0,0.0,0.0
5973,30973,80.0,0.0,0.0,1.0
5974,30974,80.0,0.0,0.0,1.0
5975,30975,80.0,0.0,1.0,0.0
5976,30976,80.0,0.0,0.0,1.0
5977,30977,80.0,0.0,0.0,1.0
5978,30978,80.0,0.0,1.0,1.0
5979,30979,80.0,0.0,1.0,1.0
5980,30980,80.0,0.0,0.0,1.0
5981,30981,80.0,0.0,1.0,1.0
5982,30982,80.0,0.0,0.0,1.0
5983,30983,80.0,0.0,0.0,0.0
5984,30984,80.0,0.0,0.0,1.0
5985,30985,80.0,0.0,1.0,1.0
5986,30986,80.0,0.0,1.0,1.0
5987,30987,80.0,0.0,0.0,0.0
5988,30988,80.0,0.0,1.0,0.0
5989,30989,80.0,0.0,0.0,0.0
5990,30990,80.0,0.0,0.0,0.0
5991,30991,80.0,0.0,1.0,0.0
5992,30992,80.0,0.0,0.0,0.0
5993,30993,80.0,0.0,1.0,1.0
5994,30994,80.0,0.0,1.0,1.0
5995,30995,80.0,1.0,1.0,0.0
5996,30996,80.0,0.0,0.0,0.0
5997,30997,80.0,0.0,0.0,0.0
5998,30998,80.0,0.0,0.0,1.0
5999,30999,80.0,0.0,0.0,0.0
6000,36000,86.0,0.0,1.0,0.0
6001,36001,86.0,0.0,0.0,1.0
6002,36002,86.0,0.0,0.0,1.0
6003,36003,86.0,0.0,1.0,1.0
6004,36004,86.0,0.0,0.0,1.0
6005,36005,86.0,0.0,1.0,0.0
6006,36006,86.0,1.0,0.0,0.0
6007,36007,86.0,0.0,1.0,0.0
6008,36008,86.0,0.0,0.0,1.0
6009,36009,86.0,0.0,0.0,1.0
6010,36010,86.0,0.0,1.0,1.0
6011,36011,86.0,0.0,1.0,1.0
6012,36012,86.0,0.0,0.0,0.0
6013,36013,86.0,0.0,0.0,0.0
6014,36014,86.0,0.0,1.0,1.0
6015,36015,86.0,0.0,1.0,1.0
6016,36016,86.0,0.0,0.0,1.0
6017,36017,86.0,0.0,1.0,0.0
6018,36018,86.0,0.0,1.0,1.0
6019,36019,86.0,0.0,1.0,1.0
6020,36020,86.0,0.0,1.0,1.0
6021,36021,86.0,0.0,0.0,1.0
6022,36022,86.0,0.0,0.0,0.0
6023,36023,86.0,1.0,1.0,0.0
6024,36024,86.0,0.0,1.0,1.0
6025,36025,86.0,0.0,0.0,0.0
6026,36026,86.0,0.0,1.0,1.0
6027,36027,86.0,0.0,0.0,1.0
6028,36028,86.0,0.0,0.0,1.0
6029,36029,86.0,1.0,1.0,0.0
6030,36030,86.0,0.0,0.0,1.0
6031,36031,86.0,1.0,1.0,1.0
6032,36032,86.0,0.0,1.0,1.0
6033,36033,86.0,1.0,1.0,1.0
6034,36034,86.0,0.0,1.0,1.0
6035,36035,86.0,0.0,0.0,1.0
6036,36036,86.0,0.0,1.0,0.0
